customer_id,signup_date,plan_tier,monthly_usage_hours,support_tickets_last_90d,team_size,industry,nps_score,onboarding_completed,churned,days_to_churn
3839,2023-02-13,starter,52.16,7,6,tech,57.0,True,False,
3840,2022-02-04,professional,150.27,2,16,education,38.0,True,True,596.0
3841,2023-09-20,free,35.71,3,2,healthcare,,True,True,42.0
3842,2022-01-02,free,39.47,13,4,tech,5.0,False,True,440.0
3843,2022-08-10,free,55.2,5,5,tech,,False,True,387.0
3844,2022-07-05,free,8.44,4,2,education,,True,True,380.0
3845,2022-11-08,professional,782.38,6,48,retail,91.0,True,False,
3846,2022-02-28,professional,227.67,5,15,finance,25.0,True,True,578.0
3847,2022-12-30,starter,60.25,6,8,education,4.0,True,True,350.0
3848,2022-09-17,starter,42.09,8,6,tech,60.0,True,False,
3849,2023-02-10,starter,52.56,0,5,finance,48.0,True,False,
3850,2022-12-31,enterprise,1892.58,14,197,finance,39.0,True,True,89.0
3851,2022-08-19,free,41.83,9,5,retail,,True,True,67.0
3852,2023-10-14,starter,254.07,4,14,tech,20.0,True,True,35.0
3853,2023-01-31,free,54.04,8,4,tech,,True,True,37.0
3854,2023-06-28,free,36.69,6,2,healthcare,14.0,False,True,153.0
3855,2023-03-01,professional,220.61,3,30,tech,47.0,True,False,
3856,2022-06-24,starter,70.16,6,11,finance,48.0,True,False,
3857,2023-09-05,enterprise,1069.15,15,104,retail,35.0,True,False,
3858,2023-06-18,free,10.15,12,2,finance,,False,True,136.0
3859,2023-01-20,starter,134.84,5,14,retail,84.0,True,False,
3860,2022-09-17,starter,71.45,2,5,finance,67.0,True,False,
3861,2023-05-24,starter,156.48,6,7,tech,30.0,True,False,
3862,2022-12-27,starter,38.5,3,4,tech,96.0,True,False,
3863,2023-10-14,starter,138.48,12,11,finance,,True,True,51.0
3864,2023-12-29,starter,112.59,2,13,healthcare,42.0,True,False,
3865,2023-10-01,enterprise,1225.01,13,156,retail,28.0,True,True,66.0
3866,2023-10-03,enterprise,289.79,13,63,healthcare,37.0,True,False,
3867,2022-10-29,starter,68.32,1,5,retail,43.0,False,False,
3868,2022-09-27,free,30.41,6,3,retail,12.0,True,True,456.0
3869,2022-08-06,professional,464.65,4,43,tech,76.0,True,False,
3870,2023-01-27,professional,38.54,6,28,tech,,True,True,80.0
3871,2022-07-28,free,21.19,0,2,finance,64.0,True,False,
3872,2022-05-07,enterprise,2049.27,12,169,finance,69.0,True,False,
3873,2023-05-10,starter,40.82,5,6,retail,50.0,True,False,
3874,2022-11-01,enterprise,509.25,4,58,retail,91.0,True,False,
3875,2022-03-30,starter,77.73,3,11,finance,71.0,True,False,
3876,2022-05-27,free,39.51,4,3,education,31.0,True,False,
3877,2022-06-14,enterprise,537.64,14,38,tech,49.0,True,False,
3878,2023-09-30,starter,45.89,6,13,education,,True,False,
3879,2023-01-09,free,12.92,4,1,tech,,False,True,267.0
3880,2022-11-16,professional,242.26,7,16,healthcare,29.0,True,True,176.0
3881,2023-04-21,starter,28.05,4,6,healthcare,40.0,False,False,
3882,2023-11-13,free,37.12,0,3,healthcare,85.0,False,False,
3883,2023-04-12,enterprise,767.28,15,109,tech,84.0,False,False,
3884,2022-03-08,starter,47.15,8,11,finance,87.0,True,False,
3885,2022-09-13,enterprise,1589.87,13,108,education,62.0,True,False,
3886,2023-05-18,professional,472.78,2,37,education,90.0,False,False,
3887,2022-09-13,professional,86.75,2,9,finance,36.0,True,False,
3888,2022-04-25,starter,6.89,3,2,retail,,False,True,331.0
3889,2023-10-04,enterprise,443.93,13,119,retail,97.0,True,False,
3890,2022-06-10,enterprise,795.0,24,57,finance,30.0,True,False,
3891,2023-06-07,enterprise,1878.48,11,151,healthcare,80.0,False,False,
3892,2023-10-29,professional,247.1,1,45,retail,48.0,True,False,
3893,2023-11-02,starter,87.86,6,9,retail,36.0,True,True,32.0
3894,2022-03-19,professional,545.05,11,41,tech,77.0,True,False,
3895,2022-11-05,starter,83.03,0,6,finance,0.0,False,True,163.0
3896,2022-08-02,enterprise,388.34,16,50,finance,94.0,True,False,
3897,2022-01-05,free,14.28,5,1,finance,31.0,False,True,274.0
3898,2023-02-22,starter,93.15,7,12,finance,78.0,False,False,
3899,2023-11-12,starter,56.56,2,3,healthcare,60.0,True,False,
3900,2023-08-26,starter,109.0,0,10,healthcare,61.0,False,False,
3901,2023-04-02,professional,230.89,3,16,healthcare,75.0,True,False,
3902,2022-06-20,enterprise,2203.68,12,161,finance,71.0,True,False,
3903,2022-08-22,professional,423.73,2,39,education,51.0,True,False,
3904,2023-11-18,professional,209.86,8,15,tech,15.0,True,True,36.0
3905,2022-02-14,free,28.58,2,5,finance,63.0,False,False,
3906,2023-05-13,starter,187.18,8,13,tech,56.0,True,False,
3907,2023-10-07,free,5.8,4,1,finance,21.0,True,True,78.0
3908,2022-11-05,starter,11.34,8,2,healthcare,62.0,True,False,
3909,2023-07-09,starter,110.0,5,10,finance,39.0,True,True,108.0
3910,2023-07-30,starter,27.42,2,3,education,,False,True,120.0
3911,2023-02-09,professional,219.14,9,37,finance,47.0,True,False,
3912,2022-10-24,free,78.14,5,5,healthcare,8.0,True,True,255.0
3913,2022-10-11,free,38.64,4,4,finance,22.0,False,True,440.0
3914,2023-08-19,free,36.66,5,3,tech,30.0,False,False,
3915,2022-12-04,enterprise,1595.95,8,127,finance,65.0,True,False,
3916,2022-09-26,starter,69.0,3,5,finance,,True,True,387.0
3917,2022-08-12,professional,188.7,6,12,tech,52.0,False,False,
3918,2023-08-03,free,34.8,4,4,education,40.0,True,False,
3919,2023-01-14,enterprise,1094.36,22,165,finance,66.0,True,False,
3920,2023-08-05,starter,22.11,8,6,healthcare,98.0,True,False,
3921,2023-04-06,professional,117.91,5,14,finance,,True,True,141.0
3922,2023-12-11,starter,49.47,9,4,finance,97.0,False,False,
3923,2023-06-24,free,25.84,8,5,education,39.0,True,False,
3924,2023-08-08,free,18.78,9,3,tech,,False,True,62.0
3925,2022-07-22,starter,15.55,6,2,tech,35.0,True,False,
3926,2023-06-10,professional,181.35,8,37,tech,,True,True,191.0
3927,2022-07-07,enterprise,259.65,9,36,tech,49.0,False,False,
3928,2022-07-11,professional,420.95,5,20,retail,86.0,True,False,
3929,2022-11-02,free,17.07,6,2,retail,77.0,True,False,
3930,2023-07-21,enterprise,1849.76,15,134,retail,,True,True,30.0
3931,2023-10-24,free,9.99,6,4,tech,12.0,False,True,60.0
3932,2023-10-19,professional,62.23,1,9,tech,84.0,True,False,
3933,2023-02-16,starter,96.14,0,6,healthcare,97.0,True,False,
3934,2022-08-13,free,9.37,5,2,retail,53.0,False,False,
3935,2022-09-20,starter,130.81,2,6,tech,52.0,True,False,
3936,2022-07-20,free,18.98,8,3,tech,20.0,False,True,237.0
3937,2022-12-21,free,20.65,6,3,tech,21.0,True,True,159.0
3938,2022-09-02,free,8.74,0,1,retail,66.0,False,False,
3939,2023-12-28,free,58.28,4,5,healthcare,45.0,True,False,
3940,2022-04-03,starter,63.59,6,8,finance,49.0,True,False,
3941,2023-01-29,professional,225.4,0,47,tech,74.0,True,False,
3942,2022-09-04,free,37.1,3,2,finance,69.0,True,False,
3943,2022-08-26,enterprise,2395.98,28,189,tech,87.0,True,False,
3944,2022-04-26,starter,63.16,4,14,healthcare,8.0,True,True,527.0
3945,2022-06-10,free,7.8,3,1,healthcare,97.0,True,False,
3946,2022-09-27,starter,21.11,4,2,retail,,True,True,350.0
3947,2023-07-07,starter,23.15,4,2,finance,43.0,True,False,
3948,2023-09-10,starter,79.98,6,5,retail,94.0,True,False,
3949,2022-07-13,starter,179.25,4,9,retail,29.0,False,True,496.0
3950,2023-05-24,enterprise,1669.35,18,156,tech,59.0,True,False,
3951,2023-10-01,starter,36.21,3,2,tech,,True,True,48.0
3952,2022-12-03,free,59.53,3,5,healthcare,1.0,False,True,369.0
3953,2022-04-08,starter,107.33,8,12,healthcare,94.0,True,False,
3954,2023-06-21,enterprise,3220.14,10,189,education,29.0,True,True,130.0
3955,2022-05-02,enterprise,1757.15,16,192,tech,93.0,True,False,
3956,2022-08-01,enterprise,1392.83,14,179,finance,,True,True,178.0
3957,2022-06-08,starter,42.5,4,8,healthcare,56.0,True,False,
3958,2023-02-04,professional,334.56,8,30,finance,59.0,True,False,
3959,2022-01-31,free,46.87,6,5,tech,,False,True,636.0
3960,2023-04-24,professional,191.12,7,28,healthcare,65.0,True,False,
3961,2023-04-11,starter,78.16,5,6,tech,47.0,False,False,
3962,2022-11-24,free,21.69,4,3,education,,True,True,112.0
3963,2023-10-01,starter,53.25,1,4,healthcare,41.0,True,False,
3964,2022-05-12,starter,170.33,2,10,healthcare,41.0,True,False,
3965,2022-04-11,starter,129.44,0,12,education,74.0,True,False,
3966,2023-12-12,starter,99.5,6,6,healthcare,68.0,True,False,
3967,2022-03-21,professional,409.35,0,39,tech,69.0,True,False,
3968,2022-01-25,starter,42.87,10,5,retail,92.0,True,False,
3969,2023-12-18,professional,417.98,3,30,tech,33.0,True,False,
3970,2022-07-03,free,46.34,5,4,healthcare,26.0,False,True,272.0
3971,2023-01-16,enterprise,419.66,15,40,tech,77.0,True,False,
3972,2023-12-01,starter,177.37,5,12,finance,31.0,True,False,
3973,2022-02-12,professional,198.88,0,26,tech,31.0,True,False,
3974,2022-09-08,free,11.0,3,1,healthcare,33.0,True,True,132.0
3975,2022-05-25,free,33.27,7,3,tech,96.0,True,False,
3976,2023-09-02,starter,84.31,4,6,education,55.0,True,False,
3977,2023-06-19,professional,168.94,5,24,tech,52.0,True,False,
3978,2023-12-14,enterprise,418.02,23,46,tech,58.0,False,False,
3979,2022-01-13,professional,521.68,4,43,tech,36.0,True,False,
3980,2022-06-12,starter,20.97,4,3,finance,71.0,True,False,
3981,2023-10-30,enterprise,123.81,17,24,tech,88.0,True,False,
3982,2022-01-08,starter,46.18,4,3,finance,77.0,True,False,
3983,2023-06-19,free,23.08,8,2,finance,,False,True,36.0
3984,2023-12-19,starter,149.36,3,13,tech,96.0,True,False,
3985,2022-10-21,free,53.21,2,4,healthcare,17.0,False,True,154.0
3986,2022-12-10,professional,269.67,0,33,healthcare,8.0,False,True,261.0
3987,2022-04-13,starter,44.56,3,11,healthcare,96.0,True,False,
3988,2022-06-16,starter,17.63,6,3,tech,4.0,True,True,181.0
3989,2022-01-13,professional,135.95,6,21,tech,33.0,True,False,
3990,2023-08-03,free,27.18,5,2,retail,,False,True,44.0
3991,2023-04-24,free,11.65,10,2,education,8.0,False,True,38.0
3992,2023-04-17,starter,75.44,2,5,healthcare,,True,False,
3993,2022-10-16,free,39.13,7,4,tech,,False,True,303.0
3994,2023-11-03,professional,31.8,4,7,finance,95.0,True,False,
3995,2022-01-31,starter,41.91,6,4,tech,40.0,True,False,
3996,2022-04-19,free,6.43,1,2,tech,80.0,False,False,
3997,2022-02-03,starter,120.76,5,8,tech,,True,False,
3998,2022-07-10,starter,62.85,9,5,tech,89.0,True,False,
3999,2022-10-23,free,4.99,6,1,finance,27.0,False,True,218.0
4000,2022-12-19,professional,263.08,4,34,education,83.0,True,False,
4001,2022-05-06,starter,58.95,0,12,healthcare,66.0,True,False,
4002,2023-12-31,free,10.74,0,2,tech,68.0,True,False,
4003,2022-07-11,starter,63.52,4,5,education,34.0,True,False,
4004,2022-08-15,professional,352.86,3,30,tech,38.0,True,False,
4005,2022-08-05,free,85.61,9,5,finance,63.0,True,False,
4006,2023-05-20,enterprise,742.21,4,40,healthcare,45.0,True,False,
4007,2022-12-11,starter,56.74,8,9,tech,90.0,True,False,
4008,2023-04-15,free,7.13,4,1,tech,54.0,True,False,
4009,2023-12-26,enterprise,693.16,17,102,finance,46.0,False,False,
4010,2022-08-30,starter,18.49,6,7,retail,,True,False,
4011,2023-12-27,free,59.29,4,5,healthcare,73.0,False,False,
4012,2022-01-02,starter,42.26,4,14,retail,98.0,True,False,
4013,2023-03-23,professional,198.24,6,38,tech,31.0,True,False,
4014,2023-10-11,starter,65.37,3,5,tech,1.0,False,True,30.0
4015,2022-12-23,enterprise,956.26,15,129,retail,40.0,True,False,
4016,2022-07-15,free,60.65,4,5,retail,4.0,False,True,136.0
4017,2022-04-19,starter,48.3,6,8,retail,33.0,True,True,534.0
4018,2022-09-02,starter,23.4,10,4,healthcare,5.0,True,True,391.0
4019,2022-08-26,starter,15.23,4,6,tech,90.0,True,False,
4020,2022-01-27,starter,29.28,1,8,finance,69.0,True,False,
4021,2022-12-26,free,51.08,2,5,finance,87.0,True,False,
4022,2022-04-01,starter,55.76,2,10,education,0.0,False,True,195.0
4023,2022-12-18,starter,84.34,3,11,tech,,True,True,283.0
4024,2022-04-24,free,81.55,8,5,tech,36.0,True,False,
4025,2022-12-06,professional,207.18,3,36,tech,30.0,True,False,
4026,2023-05-19,enterprise,2692.98,16,167,finance,30.0,True,False,
4027,2022-05-04,starter,77.82,3,6,tech,82.0,True,False,
4028,2022-08-16,free,31.49,11,2,healthcare,,False,True,469.0
4029,2023-03-29,starter,323.05,2,14,education,44.0,True,False,
4030,2022-08-10,starter,81.9,8,9,retail,80.0,True,False,
4031,2022-01-16,starter,94.5,7,11,finance,,True,True,120.0
4032,2022-03-05,starter,40.86,4,3,tech,39.0,True,False,
4033,2022-06-11,professional,133.59,10,17,tech,65.0,True,False,
4034,2022-10-16,starter,117.47,5,12,education,,False,True,441.0
4035,2023-09-03,free,12.75,6,1,finance,7.0,True,True,81.0
4036,2023-02-08,free,32.18,4,4,retail,25.0,True,True,31.0
4037,2023-08-01,starter,83.57,2,7,retail,40.0,True,False,
4038,2022-07-09,free,35.94,1,3,tech,,True,True,121.0
4039,2022-06-02,professional,47.75,4,7,finance,92.0,False,False,
4040,2022-04-07,starter,125.42,10,7,retail,,True,False,
4041,2022-12-21,professional,508.71,3,40,tech,69.0,True,False,
4042,2022-05-01,starter,56.11,5,7,healthcare,48.0,True,False,
4043,2022-01-19,starter,13.75,0,2,retail,15.0,True,True,644.0
4044,2023-07-12,enterprise,929.75,5,117,tech,88.0,True,False,
4045,2022-04-22,professional,749.71,6,47,tech,75.0,True,False,
4046,2022-09-04,starter,157.4,4,11,healthcare,,True,True,154.0
4047,2023-11-24,starter,133.12,3,11,retail,41.0,True,False,
4048,2023-08-05,free,34.31,3,4,retail,,True,True,108.0
4049,2023-11-22,enterprise,1570.45,12,193,tech,69.0,True,False,
4050,2023-10-17,free,44.16,3,4,retail,,True,True,43.0
4051,2022-01-07,professional,609.73,2,38,healthcare,30.0,True,False,
4052,2022-07-13,professional,174.88,1,41,tech,76.0,False,False,
4053,2022-12-10,starter,61.23,3,8,finance,92.0,True,False,
4054,2022-10-12,starter,74.9,3,10,healthcare,85.0,True,False,
4055,2022-09-15,free,26.61,1,2,retail,,True,True,357.0
4056,2022-07-29,professional,607.71,11,45,education,81.0,True,False,
4057,2022-10-27,professional,287.26,8,42,education,17.0,False,True,310.0
4058,2023-10-12,starter,121.32,3,14,healthcare,5.0,True,True,58.0
4059,2022-01-09,professional,130.69,5,18,retail,82.0,True,False,
4060,2023-06-24,free,51.64,0,5,healthcare,1.0,True,True,69.0
4061,2022-02-17,starter,13.4,5,9,tech,89.0,True,False,
4062,2023-01-18,professional,411.02,2,32,finance,,True,True,161.0
4063,2023-01-11,professional,463.54,5,35,retail,,True,False,
4064,2022-06-06,free,32.05,9,4,tech,,False,True,502.0
4065,2022-07-13,professional,264.26,5,41,tech,,True,False,
4066,2022-07-16,starter,82.37,6,10,finance,34.0,True,False,
4067,2022-12-12,starter,36.57,10,6,retail,65.0,True,False,
4068,2022-08-12,starter,85.01,3,8,education,34.0,True,False,
4069,2022-10-28,professional,306.02,0,46,healthcare,17.0,False,True,167.0
4070,2022-06-22,professional,309.16,6,24,education,84.0,True,False,
4071,2023-08-01,enterprise,505.73,10,43,education,81.0,True,False,
4072,2022-03-02,enterprise,1597.66,11,139,education,,True,False,
4073,2022-07-30,free,38.13,6,3,healthcare,91.0,False,False,
4074,2023-03-22,professional,631.23,6,39,finance,75.0,True,False,
4075,2023-03-04,free,28.5,5,5,retail,,False,True,209.0
4076,2022-03-09,free,10.18,3,2,education,30.0,True,True,330.0
4077,2023-10-27,starter,193.57,6,14,tech,97.0,True,False,
4078,2022-07-01,starter,92.72,0,7,healthcare,,True,True,51.0
4079,2022-05-06,free,52.97,2,4,finance,56.0,False,False,
4080,2023-09-22,professional,398.42,4,21,retail,0.0,True,True,69.0
4081,2023-05-28,free,34.81,1,5,education,58.0,False,False,
4082,2023-04-25,professional,223.96,8,13,retail,73.0,True,False,
4083,2022-11-06,free,5.77,3,1,education,15.0,False,True,85.0
4084,2022-10-11,starter,54.24,6,10,retail,80.0,True,False,
4085,2023-11-07,professional,200.22,3,23,tech,,True,False,
4086,2023-06-16,starter,34.58,6,4,healthcare,56.0,True,False,
4087,2023-03-07,professional,62.11,4,11,tech,54.0,False,False,
4088,2023-03-23,starter,38.05,5,5,education,31.0,True,False,
4089,2023-11-19,starter,49.54,2,10,finance,79.0,True,False,
4090,2023-02-22,professional,240.26,1,14,tech,31.0,True,False,
4091,2022-11-25,free,28.0,10,5,healthcare,82.0,False,False,
4092,2023-01-09,professional,516.61,3,41,retail,67.0,True,False,
4093,2022-03-16,starter,38.14,2,10,finance,88.0,True,False,
4094,2022-05-31,professional,325.6,9,44,education,96.0,True,False,
4095,2022-05-05,free,8.46,8,1,healthcare,13.0,True,True,447.0
4096,2022-06-29,professional,376.93,2,45,tech,85.0,True,False,
4097,2023-07-05,free,27.82,1,2,retail,24.0,True,True,68.0
4098,2022-09-03,starter,122.25,0,12,tech,51.0,True,False,
4099,2022-12-23,starter,15.34,11,3,retail,,True,True,304.0
4100,2022-12-28,professional,54.25,0,6,retail,43.0,False,False,
4101,2022-02-09,starter,70.55,0,7,tech,11.0,True,True,152.0
4102,2023-12-11,professional,108.74,9,19,tech,68.0,True,False,
4103,2023-05-06,free,42.44,6,4,tech,54.0,True,False,
4104,2023-02-25,starter,40.76,6,8,finance,58.0,True,False,
4105,2023-05-31,starter,56.91,5,7,tech,46.0,True,False,
4106,2023-04-22,starter,67.68,2,13,healthcare,69.0,True,False,
4107,2023-12-12,free,16.35,3,2,finance,60.0,False,False,
4108,2023-11-12,free,24.81,0,2,healthcare,18.0,True,True,46.0
4109,2023-08-06,enterprise,798.05,9,172,tech,75.0,False,False,
4110,2022-08-05,professional,785.89,5,45,tech,93.0,True,False,
4111,2022-03-27,professional,117.07,1,18,tech,50.0,True,False,
4112,2022-06-19,free,37.14,6,4,tech,22.0,False,True,163.0
4113,2022-12-12,professional,236.84,8,27,finance,89.0,True,False,
4114,2023-10-19,free,11.38,7,1,retail,26.0,True,True,59.0
4115,2023-05-20,free,6.09,4,1,finance,15.0,True,True,153.0
4116,2022-07-29,free,38.8,1,5,tech,18.0,False,True,414.0
4117,2023-04-01,free,91.87,5,5,tech,,True,False,
4118,2022-08-13,free,22.04,4,3,tech,51.0,True,False,
4119,2022-03-04,professional,127.22,7,7,retail,38.0,True,False,
4120,2023-04-19,professional,479.07,9,35,retail,73.0,True,False,
4121,2022-01-05,starter,117.98,10,12,healthcare,48.0,True,False,
4122,2022-03-04,free,25.06,6,4,education,,True,False,
4123,2023-06-17,starter,78.68,7,10,retail,54.0,True,False,
4124,2023-05-26,free,24.37,0,4,tech,39.0,False,True,83.0
4125,2023-07-11,professional,36.2,9,8,education,39.0,True,False,
4126,2022-03-11,free,7.48,10,1,retail,,True,True,218.0
4127,2022-08-11,free,15.97,11,1,tech,,False,True,35.0
4128,2023-04-18,free,40.43,3,3,retail,70.0,True,False,
4129,2022-06-02,free,14.9,2,1,finance,,False,True,223.0
4130,2023-06-21,free,44.05,10,3,education,36.0,False,True,134.0
4131,2023-10-26,enterprise,425.36,13,68,retail,70.0,True,False,
4132,2022-12-22,free,7.71,0,1,finance,49.0,True,False,
4133,2022-01-19,starter,78.95,7,12,healthcare,,True,True,532.0
4134,2023-11-27,enterprise,1272.83,16,88,education,85.0,True,False,
4135,2023-04-24,starter,53.69,4,8,healthcare,81.0,True,False,
4136,2023-12-15,starter,163.06,7,13,tech,80.0,True,False,
4137,2023-10-08,starter,62.93,5,5,tech,39.0,True,True,59.0
4138,2023-07-11,starter,74.26,5,13,tech,93.0,True,False,
4139,2022-01-28,starter,111.97,5,13,education,52.0,True,False,
4140,2023-06-09,professional,105.13,7,14,education,,True,True,90.0
4141,2023-09-14,free,18.54,7,3,tech,,False,True,70.0
4142,2022-06-20,enterprise,1268.25,10,105,education,31.0,True,False,
4143,2023-07-30,free,52.87,9,5,education,,False,True,151.0
4144,2023-04-18,professional,180.45,8,19,healthcare,80.0,True,False,
4145,2023-10-03,enterprise,367.15,18,53,tech,74.0,True,False,
4146,2023-02-28,free,13.1,5,2,finance,27.0,False,True,74.0
4147,2022-09-18,enterprise,710.4,16,66,tech,,True,True,249.0
4148,2023-09-04,professional,69.78,6,12,tech,4.0,False,True,77.0
4149,2022-09-30,free,38.8,4,2,healthcare,35.0,False,True,91.0
4150,2022-03-09,free,49.66,2,5,retail,86.0,False,False,
4151,2023-02-25,professional,86.16,10,18,retail,66.0,True,False,
4152,2022-08-25,professional,83.08,3,7,tech,38.0,True,False,
4153,2023-05-19,starter,58.95,6,6,education,93.0,True,False,
4154,2023-08-30,starter,232.24,5,14,tech,90.0,True,False,
4155,2022-10-19,free,10.49,10,1,tech,,False,True,265.0
4156,2022-04-26,starter,90.87,3,7,tech,,True,True,279.0
4157,2023-03-26,starter,103.77,3,14,finance,48.0,True,False,
4158,2023-05-05,starter,70.49,2,11,healthcare,61.0,True,False,
4159,2022-04-01,free,15.43,5,1,tech,72.0,True,False,
4160,2022-10-21,free,57.06,3,4,education,4.0,True,True,282.0
4161,2023-03-18,starter,270.43,3,10,healthcare,80.0,True,False,
4162,2023-10-11,free,69.26,7,4,education,13.0,False,True,74.0
4163,2023-08-15,starter,22.91,3,2,education,47.0,True,False,
4164,2022-01-29,professional,314.12,4,41,tech,62.0,False,False,
4165,2022-01-22,free,31.17,8,3,education,14.0,True,True,78.0
4166,2023-08-15,starter,106.88,8,6,finance,67.0,True,False,
4167,2023-07-07,starter,65.1,2,6,finance,,False,False,
4168,2023-09-29,starter,195.97,9,10,tech,,True,True,62.0
4169,2022-09-28,starter,121.83,10,7,healthcare,,True,True,325.0
4170,2023-09-19,starter,28.49,5,4,healthcare,77.0,True,False,
4171,2022-07-04,professional,106.98,6,22,tech,31.0,True,False,
4172,2022-04-19,enterprise,1169.58,10,181,tech,50.0,True,False,
4173,2022-04-26,starter,38.58,6,4,healthcare,61.0,True,False,
4174,2023-07-09,professional,155.37,5,25,tech,39.0,True,False,
4175,2022-11-11,enterprise,617.76,6,99,retail,56.0,True,False,
4176,2023-09-23,starter,23.21,5,3,finance,,True,True,58.0
4177,2022-12-20,free,52.66,1,3,healthcare,87.0,False,False,
4178,2023-05-17,free,7.18,1,1,healthcare,50.0,True,False,
4179,2023-04-20,starter,258.49,0,14,healthcare,84.0,True,False,
4180,2023-06-06,free,19.71,5,4,finance,,False,True,147.0
4181,2023-12-26,starter,72.24,6,6,healthcare,82.0,True,False,
4182,2022-11-18,professional,56.65,1,26,education,47.0,True,False,
4183,2023-01-28,professional,94.14,6,16,finance,,True,False,
4184,2022-07-08,starter,76.32,5,14,tech,95.0,True,False,
4185,2023-11-12,free,55.04,1,5,tech,62.0,False,False,
4186,2022-08-12,professional,583.97,6,46,tech,80.0,True,False,
4187,2023-10-29,free,26.17,4,2,finance,34.0,False,True,32.0
4188,2023-02-14,professional,39.64,8,9,tech,34.0,True,False,
4189,2023-01-04,starter,17.35,3,4,healthcare,33.0,True,False,
4190,2023-08-15,starter,20.38,6,2,finance,,True,True,135.0
4191,2022-01-28,free,33.17,3,3,healthcare,16.0,True,True,54.0
4192,2023-09-13,free,18.05,9,2,finance,,False,True,93.0
4193,2022-06-29,professional,316.45,1,33,finance,70.0,True,False,
4194,2022-05-05,enterprise,1170.46,13,130,retail,75.0,True,False,
4195,2022-10-28,free,73.35,7,5,finance,,False,True,52.0
4196,2023-08-09,free,32.7,3,4,finance,35.0,False,True,72.0
4197,2022-06-18,starter,172.47,5,12,education,68.0,True,False,
4198,2022-03-11,professional,187.77,0,19,finance,,True,False,
4199,2023-10-06,professional,188.63,1,24,education,,True,True,52.0
4200,2022-05-12,professional,232.08,3,48,healthcare,21.0,False,True,310.0
4201,2023-04-23,free,35.75,2,5,healthcare,38.0,True,False,
4202,2022-05-28,professional,46.08,2,5,tech,34.0,False,True,54.0
4203,2022-09-10,enterprise,1619.76,17,158,retail,67.0,True,False,
4204,2023-10-27,free,9.52,7,2,finance,,False,True,38.0
4205,2022-01-16,enterprise,1009.3,9,161,healthcare,14.0,True,True,437.0
4206,2022-08-02,free,18.07,0,2,finance,,False,False,
4207,2023-11-05,starter,60.17,5,6,tech,41.0,True,False,
4208,2023-11-12,starter,135.94,5,14,finance,21.0,True,True,33.0
4209,2022-03-12,professional,249.88,10,36,healthcare,54.0,False,False,
4210,2023-03-14,starter,64.76,5,6,healthcare,93.0,True,False,
4211,2022-04-08,starter,114.08,6,11,healthcare,74.0,True,False,
4212,2022-10-13,enterprise,350.09,11,26,education,74.0,True,False,
4213,2023-12-20,professional,71.37,4,11,education,47.0,True,False,
4214,2022-01-07,starter,39.17,12,9,retail,49.0,True,False,
4215,2023-12-05,professional,208.38,5,39,healthcare,58.0,True,False,
4216,2023-09-02,starter,105.55,8,10,tech,69.0,False,False,
4217,2022-07-01,professional,1072.72,6,49,tech,38.0,True,False,
4218,2023-02-10,free,15.4,9,2,tech,12.0,True,True,95.0
4219,2022-12-09,free,32.74,3,3,retail,25.0,False,True,145.0
4220,2023-12-16,starter,21.75,4,2,finance,73.0,True,False,
4221,2023-11-09,starter,24.08,7,4,education,94.0,True,False,
4222,2022-06-03,free,31.19,6,3,tech,,False,True,440.0
4223,2022-11-10,starter,189.15,4,14,finance,66.0,True,False,
4224,2023-08-28,free,44.84,6,4,tech,,False,True,113.0
4225,2023-06-14,free,17.07,8,1,finance,72.0,True,False,
4226,2022-08-16,free,55.8,2,5,finance,,False,True,431.0
4227,2022-12-22,enterprise,1814.04,12,195,tech,55.0,True,False,
4228,2023-09-10,starter,79.55,5,13,education,,False,True,43.0
4229,2022-05-10,enterprise,2970.63,17,168,retail,49.0,True,False,
4230,2023-12-12,enterprise,150.7,15,20,healthcare,42.0,True,False,
4231,2023-10-09,starter,139.66,2,11,tech,78.0,True,False,
4232,2023-06-07,professional,470.9,13,33,education,36.0,True,True,191.0
4233,2023-02-25,starter,40.74,2,9,education,38.0,False,True,279.0
4234,2023-07-10,starter,58.16,9,9,tech,31.0,True,False,
4235,2022-01-25,starter,25.01,6,2,healthcare,,True,True,456.0
4236,2022-06-19,starter,54.65,1,8,tech,34.0,True,False,
4237,2023-04-16,professional,253.02,0,19,retail,65.0,True,False,
4238,2022-03-26,free,40.41,4,2,finance,36.0,False,True,198.0
4239,2022-10-23,enterprise,716.35,20,121,tech,59.0,True,False,
4240,2022-10-24,free,84.04,3,5,tech,,True,True,174.0
4241,2023-02-15,free,16.36,6,2,finance,18.0,False,True,216.0
4242,2023-08-31,starter,53.21,13,4,tech,54.0,False,False,
4243,2023-10-28,starter,50.07,2,4,healthcare,35.0,True,False,
4244,2023-09-13,free,13.69,6,2,education,,True,True,34.0
4245,2023-01-24,professional,279.38,7,28,finance,,True,True,271.0
4246,2023-10-07,starter,224.73,2,14,finance,63.0,True,False,
4247,2022-04-05,professional,281.79,1,32,tech,52.0,True,False,
4248,2022-10-02,starter,85.25,4,12,tech,92.0,True,False,
4249,2022-03-13,free,15.78,5,2,tech,,True,True,398.0
4250,2023-08-25,free,7.63,6,1,tech,31.0,True,False,
4251,2022-11-06,starter,107.96,0,11,healthcare,99.0,True,False,
