date,station_id,station_name,daily_riders,avg_temp_f,precipitation_inches,is_holiday,day_of_week,nearby_events,construction_nearby,fare_zone
2023-06-23,STN006,Midtown Plaza,5006,58.7,0.05,False,Friday,0,False,2
2023-06-24,STN006,Midtown Plaza,2884,55.3,0.02,False,Saturday,0,False,2
2023-06-25,STN006,Midtown Plaza,2372,66.5,0.08,False,Sunday,0,False,2
2023-06-26,STN006,Midtown Plaza,5184,60.0,0.11,False,Monday,1,False,2
2023-06-27,STN006,Midtown Plaza,4892,53.3,0.04,False,Tuesday,0,False,2
2023-06-28,STN006,Midtown Plaza,5152,52.0,0.06,False,Wednesday,0,False,2
2023-06-29,STN006,Midtown Plaza,4811,45.4,0.07,False,Thursday,0,False,2
2023-06-30,STN006,Midtown Plaza,4197,52.0,0.1,False,Friday,0,False,2
2023-07-01,STN006,Midtown Plaza,2533,59.4,0.09,False,Saturday,0,False,2
2023-07-02,STN006,Midtown Plaza,2503,42.9,0.05,False,Sunday,0,False,2
2023-07-03,STN006,Midtown Plaza,4951,42.3,0.05,False,Monday,0,False,2
2023-07-04,STN006,Midtown Plaza,3054,67.8,0.16,True,Tuesday,0,False,2
2023-07-05,STN006,Midtown Plaza,4342,45.9,0.16,False,Wednesday,0,False,2
2023-07-06,STN006,Midtown Plaza,5230,48.0,0.0,False,Thursday,0,False,2
2023-07-07,STN006,Midtown Plaza,5207,49.6,0.01,False,Friday,0,False,2
2023-07-08,STN006,Midtown Plaza,3210,40.8,0.02,False,Saturday,1,False,2
2023-07-09,STN006,Midtown Plaza,2494,57.2,0.01,False,Sunday,0,False,2
2023-07-10,STN006,Midtown Plaza,4141,27.0,0.03,False,Monday,0,True,2
2023-07-11,STN006,Midtown Plaza,4420,51.0,0.09,False,Tuesday,0,False,2
2023-07-12,STN006,Midtown Plaza,5132,69.3,0.15,False,Wednesday,0,False,2
2023-07-13,STN006,Midtown Plaza,4042,63.5,0.0,False,Thursday,0,False,2
2023-07-14,STN006,Midtown Plaza,5542,45.7,0.02,False,Friday,0,False,2
2023-07-15,STN006,Midtown Plaza,2317,47.8,0.13,False,Saturday,0,True,2
2023-07-16,STN006,Midtown Plaza,2594,42.1,0.03,False,Sunday,1,False,2
2023-07-17,STN006,Midtown Plaza,4628,37.9,0.07,False,Monday,1,False,2
2023-07-18,STN006,Midtown Plaza,4874,60.5,0.07,False,Tuesday,0,False,2
2023-07-19,STN006,Midtown Plaza,5741,50.6,0.02,False,Wednesday,2,False,2
2023-07-20,STN006,Midtown Plaza,4663,39.9,0.1,False,Thursday,0,False,2
2023-07-21,STN006,Midtown Plaza,5038,33.3,0.02,False,Friday,0,False,2
2023-07-22,STN006,Midtown Plaza,3412,47.0,0.0,False,Saturday,0,False,2
2023-07-23,STN006,Midtown Plaza,2651,36.7,0.03,False,Sunday,0,False,2
2023-07-24,STN006,Midtown Plaza,4397,40.7,0.14,False,Monday,0,False,2
2023-07-25,STN006,Midtown Plaza,5636,44.9,0.04,False,Tuesday,1,False,2
2023-07-26,STN006,Midtown Plaza,4958,54.1,0.03,False,Wednesday,0,False,2
2023-07-27,STN006,Midtown Plaza,4470,45.6,0.15,False,Thursday,0,False,2
2023-07-28,STN006,Midtown Plaza,4321,43.4,0.03,False,Friday,0,False,2
2023-07-29,STN006,Midtown Plaza,2725,51.8,0.14,False,Saturday,0,False,2
2023-07-30,STN006,Midtown Plaza,2438,41.3,0.03,False,Sunday,2,False,2
2023-07-31,STN006,Midtown Plaza,4448,26.1,0.01,False,Monday,0,False,2
2023-08-01,STN006,Midtown Plaza,4291,41.7,0.28,False,Tuesday,1,False,2
2023-08-02,STN006,Midtown Plaza,4666,46.1,0.03,False,Wednesday,0,False,2
2023-08-03,STN006,Midtown Plaza,4626,37.8,0.0,False,Thursday,1,False,2
2023-08-04,STN006,Midtown Plaza,4886,36.7,0.2,False,Friday,0,False,2
2023-08-05,STN006,Midtown Plaza,2743,39.0,0.02,False,Saturday,0,False,2
2023-08-06,STN006,Midtown Plaza,1987,36.9,0.06,False,Sunday,1,False,2
2023-08-07,STN006,Midtown Plaza,5776,52.8,0.01,False,Monday,1,False,2
2023-08-08,STN006,Midtown Plaza,5246,35.3,0.07,False,Tuesday,0,False,2
2023-08-09,STN006,Midtown Plaza,4840,42.2,0.05,False,Wednesday,0,False,2
2023-08-10,STN006,Midtown Plaza,4819,42.4,0.06,False,Thursday,1,False,2
2023-08-11,STN006,Midtown Plaza,3930,35.8,0.04,False,Friday,0,True,2
2023-08-12,STN006,Midtown Plaza,2790,39.9,0.01,False,Saturday,0,True,2
2023-08-13,STN006,Midtown Plaza,2671,27.8,0.01,False,Sunday,0,False,2
2023-08-14,STN006,Midtown Plaza,4019,43.8,0.06,False,Monday,0,False,2
2023-08-15,STN006,Midtown Plaza,3706,27.9,0.0,False,Tuesday,0,False,2
2023-08-16,STN006,Midtown Plaza,4503,35.1,0.12,False,Wednesday,0,False,2
2023-08-17,STN006,Midtown Plaza,4394,37.8,0.08,False,Thursday,1,True,2
2023-08-18,STN006,Midtown Plaza,4104,29.3,0.22,False,Friday,1,True,2
2023-08-19,STN006,Midtown Plaza,2580,42.9,0.13,False,Saturday,0,False,2
2023-08-20,STN006,Midtown Plaza,2623,31.9,0.04,False,Sunday,0,False,2
2023-08-21,STN006,Midtown Plaza,4991,35.8,0.01,False,Monday,1,False,2
2023-08-22,STN006,Midtown Plaza,4545,37.1,0.07,False,Tuesday,1,False,2
2023-08-23,STN006,Midtown Plaza,4901,35.6,0.02,False,Wednesday,0,False,2
2023-08-24,STN006,Midtown Plaza,5115,39.8,0.01,False,Thursday,0,False,2
2023-08-25,STN006,Midtown Plaza,4153,33.7,0.11,False,Friday,1,False,2
2023-08-26,STN006,Midtown Plaza,3331,33.4,0.07,False,Saturday,0,False,2
2023-08-27,STN006,Midtown Plaza,2651,28.4,0.03,False,Sunday,0,False,2
2023-08-28,STN006,Midtown Plaza,5433,31.2,0.05,False,Monday,0,False,2
2023-08-29,STN006,Midtown Plaza,5138,56.0,0.01,False,Tuesday,0,False,2
2023-08-30,STN006,Midtown Plaza,4946,35.5,0.01,False,Wednesday,0,False,2
2023-08-31,STN006,Midtown Plaza,4324,33.7,0.0,False,Thursday,0,False,2
2023-09-01,STN006,Midtown Plaza,4765,20.5,0.01,False,Friday,0,False,2
2023-09-02,STN006,Midtown Plaza,2769,22.0,0.04,False,Saturday,1,False,2
2023-09-03,STN006,Midtown Plaza,2738,42.5,0.03,False,Sunday,0,False,2
2023-09-04,STN006,Midtown Plaza,4085,30.8,0.21,False,Monday,0,False,2
2023-09-05,STN006,Midtown Plaza,5198,31.9,0.04,False,Tuesday,1,False,2
2023-09-06,STN006,Midtown Plaza,5047,44.4,0.1,False,Wednesday,1,False,2
2023-09-07,STN006,Midtown Plaza,5173,37.5,0.02,False,Thursday,0,False,2
2023-09-08,STN006,Midtown Plaza,4722,41.3,0.03,False,Friday,1,False,2
2023-09-09,STN006,Midtown Plaza,3023,36.2,0.16,False,Saturday,0,False,2
2023-09-10,STN006,Midtown Plaza,2880,41.5,0.1,False,Sunday,1,False,2
2023-09-11,STN006,Midtown Plaza,4824,17.7,0.01,False,Monday,0,False,2
2023-09-12,STN006,Midtown Plaza,4341,26.4,0.03,False,Tuesday,1,False,2
2023-09-13,STN006,Midtown Plaza,5418,30.0,0.11,False,Wednesday,0,False,2
2023-09-14,STN006,Midtown Plaza,4780,22.1,0.02,False,Thursday,0,True,2
2023-09-15,STN006,Midtown Plaza,4239,14.4,0.02,False,Friday,0,False,2
2023-09-16,STN006,Midtown Plaza,2855,22.4,0.06,False,Saturday,0,False,2
2023-09-17,STN006,Midtown Plaza,2061,9.9,0.14,False,Sunday,0,True,2
2023-09-18,STN006,Midtown Plaza,5006,32.0,0.02,False,Monday,0,False,2
2023-09-19,STN006,Midtown Plaza,6121,31.0,0.03,False,Tuesday,2,False,2
2023-09-20,STN006,Midtown Plaza,4404,40.6,0.0,False,Wednesday,0,False,2
2023-09-21,STN006,Midtown Plaza,4420,26.9,0.06,False,Thursday,0,False,2
2023-09-22,STN006,Midtown Plaza,4465,35.7,0.1,False,Friday,0,False,2
2023-09-23,STN006,Midtown Plaza,2872,47.5,0.02,False,Saturday,1,False,2
2023-09-24,STN006,Midtown Plaza,2308,34.6,0.06,False,Sunday,0,False,2
2023-09-25,STN006,Midtown Plaza,4419,24.5,0.05,False,Monday,0,False,2
2023-09-26,STN006,Midtown Plaza,5698,45.9,0.02,False,Tuesday,0,False,2
2023-09-27,STN006,Midtown Plaza,5320,40.3,0.03,False,Wednesday,0,False,2
2023-09-28,STN006,Midtown Plaza,4971,39.4,0.01,False,Thursday,1,False,2
2023-09-29,STN006,Midtown Plaza,4687,35.0,0.0,False,Friday,0,True,2
2023-09-30,STN006,Midtown Plaza,2489,35.9,0.03,False,Saturday,1,False,2
2023-10-01,STN006,Midtown Plaza,2344,27.8,0.03,False,Sunday,0,False,2
2023-10-02,STN006,Midtown Plaza,4013,25.1,0.01,False,Monday,0,True,2
2023-10-03,STN006,Midtown Plaza,4946,44.8,0.03,False,Tuesday,0,False,2
2023-10-04,STN006,Midtown Plaza,4413,27.8,0.01,False,Wednesday,0,False,2
2023-10-05,STN006,Midtown Plaza,4802,43.9,0.14,False,Thursday,0,False,2
2023-10-06,STN006,Midtown Plaza,5306,17.4,0.03,False,Friday,0,False,2
2023-10-07,STN006,Midtown Plaza,3039,21.0,0.1,False,Saturday,1,False,2
2023-10-08,STN006,Midtown Plaza,2742,31.7,0.1,False,Sunday,1,False,2
2023-10-09,STN006,Midtown Plaza,4133,22.9,0.06,False,Monday,0,False,2
2023-10-10,STN006,Midtown Plaza,4905,20.5,0.04,False,Tuesday,1,False,2
2023-10-11,STN006,Midtown Plaza,4555,27.3,0.05,False,Wednesday,0,False,2
2023-10-12,STN006,Midtown Plaza,4133,35.1,0.14,False,Thursday,0,False,2
2023-10-13,STN006,Midtown Plaza,4508,25.0,0.03,False,Friday,0,False,2
2023-10-14,STN006,Midtown Plaza,2806,22.5,0.0,False,Saturday,0,False,2
2023-10-15,STN006,Midtown Plaza,2740,27.4,0.0,False,Sunday,0,False,2
2023-10-16,STN006,Midtown Plaza,5245,21.7,0.02,False,Monday,0,False,2
2023-10-17,STN006,Midtown Plaza,4045,35.4,0.05,False,Tuesday,1,False,2
2023-10-18,STN006,Midtown Plaza,4226,28.0,0.11,False,Wednesday,0,False,2
2023-10-19,STN006,Midtown Plaza,4613,27.3,0.11,False,Thursday,1,False,2
2023-10-20,STN006,Midtown Plaza,5425,30.1,0.01,False,Friday,0,False,2
2023-10-21,STN006,Midtown Plaza,2638,34.4,0.06,False,Saturday,1,False,2
2023-10-22,STN006,Midtown Plaza,2283,28.1,0.0,False,Sunday,0,True,2
2023-10-23,STN006,Midtown Plaza,4122,8.2,0.02,False,Monday,0,True,2
2023-10-24,STN006,Midtown Plaza,4629,36.4,0.01,False,Tuesday,0,False,2
2023-10-25,STN006,Midtown Plaza,5091,26.7,0.03,False,Wednesday,0,False,2
2023-10-26,STN006,Midtown Plaza,4218,38.3,0.11,False,Thursday,0,False,2
2023-10-27,STN006,Midtown Plaza,4432,31.7,0.11,False,Friday,0,False,2
2023-10-28,STN006,Midtown Plaza,2594,32.4,0.03,False,Saturday,0,True,2
2023-10-29,STN006,Midtown Plaza,2546,57.0,0.01,False,Sunday,0,False,2
2023-10-30,STN006,Midtown Plaza,5375,31.7,0.06,False,Monday,0,False,2
2023-10-31,STN006,Midtown Plaza,4240,27.3,0.05,False,Tuesday,0,False,2
2023-11-01,STN006,Midtown Plaza,3878,25.4,0.07,False,Wednesday,0,True,2
2023-11-02,STN006,Midtown Plaza,4852,30.7,0.07,False,Thursday,0,False,2
2023-11-03,STN006,Midtown Plaza,4376,35.7,0.05,False,Friday,0,True,2
2023-11-04,STN006,Midtown Plaza,3282,37.5,0.02,False,Saturday,0,False,2
2023-11-05,STN006,Midtown Plaza,2323,35.2,0.06,False,Sunday,0,False,2
2023-11-06,STN006,Midtown Plaza,4166,19.3,0.08,False,Monday,0,True,2
2023-11-07,STN006,Midtown Plaza,4872,45.0,0.03,False,Tuesday,0,False,2
2023-11-08,STN006,Midtown Plaza,5175,50.6,0.04,False,Wednesday,0,False,2
2023-11-09,STN006,Midtown Plaza,5343,50.3,0.03,False,Thursday,1,False,2
2023-11-10,STN006,Midtown Plaza,6635,31.7,0.01,False,Friday,0,False,2
2023-11-11,STN006,Midtown Plaza,2378,30.8,0.06,False,Saturday,0,False,2
2023-11-12,STN006,Midtown Plaza,2222,42.3,0.12,False,Sunday,0,False,2
2023-11-13,STN006,Midtown Plaza,4987,47.2,0.02,False,Monday,0,False,2
2023-11-14,STN006,Midtown Plaza,4563,33.2,0.0,False,Tuesday,0,False,2
2023-11-15,STN006,Midtown Plaza,3918,41.0,0.0,False,Wednesday,0,False,2
2023-11-16,STN006,Midtown Plaza,4632,48.9,0.09,False,Thursday,0,False,2
2023-11-17,STN006,Midtown Plaza,4476,41.1,0.03,False,Friday,0,False,2
2023-11-18,STN006,Midtown Plaza,3110,34.9,0.02,False,Saturday,1,False,2
2023-11-19,STN006,Midtown Plaza,2338,35.4,0.03,False,Sunday,0,False,2
2023-11-20,STN006,Midtown Plaza,4101,31.9,0.01,False,Monday,0,False,2
2023-11-21,STN006,Midtown Plaza,3934,39.6,0.04,False,Tuesday,0,False,2
2023-11-22,STN006,Midtown Plaza,4023,35.4,0.04,False,Wednesday,0,True,2
2023-11-23,STN006,Midtown Plaza,4339,24.6,0.04,False,Thursday,0,False,2
2023-11-24,STN006,Midtown Plaza,5044,34.4,0.07,False,Friday,1,False,2
2023-11-25,STN006,Midtown Plaza,2367,41.6,0.02,False,Saturday,1,False,2
2023-11-26,STN006,Midtown Plaza,2240,46.0,0.03,False,Sunday,0,True,2
2023-11-27,STN006,Midtown Plaza,4916,30.7,0.01,False,Monday,0,False,2
2023-11-28,STN006,Midtown Plaza,4714,52.6,0.04,False,Tuesday,1,False,2
2023-11-29,STN006,Midtown Plaza,3981,38.9,0.08,False,Wednesday,0,False,2
2023-11-30,STN006,Midtown Plaza,4577,35.6,0.08,False,Thursday,0,False,2
2023-12-01,STN006,Midtown Plaza,4313,39.3,0.07,False,Friday,0,False,2
2023-12-02,STN006,Midtown Plaza,3411,50.5,0.05,False,Saturday,2,False,2
2023-12-03,STN006,Midtown Plaza,2778,45.1,0.04,False,Sunday,0,False,2
2023-12-04,STN006,Midtown Plaza,5241,63.1,0.04,False,Monday,1,False,2
2023-12-05,STN006,Midtown Plaza,4642,44.6,0.02,False,Tuesday,2,False,2
2023-12-06,STN006,Midtown Plaza,5438,45.5,0.08,False,Wednesday,0,False,2
2023-12-07,STN006,Midtown Plaza,4570,34.9,0.0,False,Thursday,0,False,2
2023-12-08,STN006,Midtown Plaza,4883,46.4,0.0,False,Friday,0,False,2
2023-12-09,STN006,Midtown Plaza,2585,37.4,0.09,False,Saturday,1,False,2
2023-12-10,STN006,Midtown Plaza,2551,49.2,0.09,False,Sunday,0,False,2
2023-12-11,STN006,Midtown Plaza,4597,51.3,0.06,False,Monday,1,False,2
2023-12-12,STN006,Midtown Plaza,5170,50.7,0.03,False,Tuesday,1,False,2
2023-12-13,STN006,Midtown Plaza,4990,53.7,0.08,False,Wednesday,0,False,2
2023-12-14,STN006,Midtown Plaza,5336,46.6,0.02,False,Thursday,1,False,2
2023-12-15,STN006,Midtown Plaza,5403,45.4,0.01,False,Friday,1,False,2
2023-12-16,STN006,Midtown Plaza,2878,55.3,0.04,False,Saturday,2,False,2
2023-12-17,STN006,Midtown Plaza,2237,54.9,0.03,False,Sunday,0,False,2
2023-12-18,STN006,Midtown Plaza,5124,56.2,0.02,False,Monday,0,False,2
2023-12-19,STN006,Midtown Plaza,4553,51.7,0.02,False,Tuesday,1,True,2
2023-12-20,STN006,Midtown Plaza,4395,62.3,0.03,False,Wednesday,1,True,2
2023-12-21,STN006,Midtown Plaza,5181,58.8,0.1,False,Thursday,0,False,2
2023-12-22,STN006,Midtown Plaza,4789,61.6,0.06,False,Friday,0,False,2
2023-12-23,STN006,Midtown Plaza,3029,40.6,0.02,False,Saturday,0,False,2
2023-12-24,STN006,Midtown Plaza,1405,44.7,0.16,True,Sunday,0,False,2
2023-12-25,STN006,Midtown Plaza,2894,52.1,0.02,True,Monday,1,False,2
2023-12-26,STN006,Midtown Plaza,3843,38.7,0.02,False,Tuesday,0,True,2
2023-12-27,STN006,Midtown Plaza,5686,30.5,0.01,False,Wednesday,0,False,2
2023-12-28,STN006,Midtown Plaza,4347,46.3,0.06,False,Thursday,0,False,2
2023-12-29,STN006,Midtown Plaza,4927,59.1,0.08,False,Friday,0,True,2
2023-12-30,STN006,Midtown Plaza,3179,45.3,0.05,False,Saturday,0,False,2
2023-12-31,STN006,Midtown Plaza,2561,59.2,0.03,False,Sunday,0,False,2
2022-01-01,STN007,Harbor Station,1545,55.4,0.01,True,Saturday,0,True,2
2022-01-02,STN007,Harbor Station,2368,47.3,0.01,False,Sunday,0,False,2
2022-01-03,STN007,Harbor Station,4906,54.2,0.1,False,Monday,0,False,2
2022-01-04,STN007,Harbor Station,3995,50.8,0.05,False,Tuesday,0,False,2
2022-01-05,STN007,Harbor Station,4326,54.3,0.02,False,Wednesday,0,False,2
2022-01-06,STN007,Harbor Station,4422,59.7,0.02,False,Thursday,0,False,2
2022-01-07,STN007,Harbor Station,4940,61.2,0.03,False,Friday,1,False,2
2022-01-08,STN007,Harbor Station,2874,65.5,0.02,False,Saturday,1,False,2
2022-01-09,STN007,Harbor Station,2647,62.3,0.04,False,Sunday,0,False,2
2022-01-10,STN007,Harbor Station,4327,61.6,0.0,False,Monday,0,False,2
2022-01-11,STN007,Harbor Station,5018,67.1,0.02,False,Tuesday,0,False,2
2022-01-12,STN007,Harbor Station,5891,53.2,0.05,False,Wednesday,0,False,2
2022-01-13,STN007,Harbor Station,4518,67.7,0.02,False,Thursday,0,False,2
2022-01-14,STN007,Harbor Station,5456,61.4,0.03,False,Friday,1,False,2
2022-01-15,STN007,Harbor Station,2927,70.9,0.0,False,Saturday,0,False,2
2022-01-16,STN007,Harbor Station,2222,54.3,0.1,False,Sunday,1,False,2
2022-01-17,STN007,Harbor Station,5352,62.0,0.03,False,Monday,0,False,2
2022-01-18,STN007,Harbor Station,4756,66.4,0.05,False,Tuesday,0,False,2
2022-01-19,STN007,Harbor Station,5064,63.4,0.0,False,Wednesday,0,False,2
2022-01-20,STN007,Harbor Station,5123,66.8,0.04,False,Thursday,0,False,2
2022-01-21,STN007,Harbor Station,4743,75.7,0.02,False,Friday,0,False,2
2022-01-22,STN007,Harbor Station,2951,60.6,0.13,False,Saturday,0,False,2
2022-01-23,STN007,Harbor Station,2466,59.8,0.02,False,Sunday,0,False,2
2022-01-24,STN007,Harbor Station,4838,73.4,0.04,False,Monday,1,False,2
2022-01-25,STN007,Harbor Station,4882,67.8,0.05,False,Tuesday,0,False,2
2022-01-26,STN007,Harbor Station,5700,60.8,0.02,False,Wednesday,2,False,2
2022-01-27,STN007,Harbor Station,4652,60.1,0.15,False,Thursday,2,False,2
2022-01-28,STN007,Harbor Station,4919,68.7,0.0,False,Friday,2,False,2
2022-01-29,STN007,Harbor Station,3504,74.3,0.01,False,Saturday,1,False,2
2022-01-30,STN007,Harbor Station,2313,65.4,0.0,False,Sunday,0,False,2
2022-01-31,STN007,Harbor Station,5146,69.7,0.03,False,Monday,0,False,2
2022-02-01,STN007,Harbor Station,3997,62.6,0.1,False,Tuesday,1,True,2
2022-02-02,STN007,Harbor Station,5084,72.7,0.03,False,Wednesday,1,False,2
2022-02-03,STN007,Harbor Station,4105,80.9,0.02,False,Thursday,1,True,2
2022-02-04,STN007,Harbor Station,4663,67.8,0.08,False,Friday,0,False,2
2022-02-05,STN007,Harbor Station,2910,70.5,0.05,False,Saturday,0,False,2
2022-02-06,STN007,Harbor Station,2464,63.9,0.05,False,Sunday,1,False,2
2022-02-07,STN007,Harbor Station,4403,68.6,0.09,False,Monday,2,False,2
2022-02-08,STN007,Harbor Station,4303,56.9,0.09,False,Tuesday,0,False,2
2022-02-09,STN007,Harbor Station,4993,56.6,0.01,False,Wednesday,0,False,2
2022-02-10,STN007,Harbor Station,5156,75.5,0.05,False,Thursday,0,False,2
2022-02-11,STN007,Harbor Station,4424,64.4,0.12,False,Friday,0,False,2
2022-02-12,STN007,Harbor Station,2634,63.2,0.03,False,Saturday,0,False,2
2022-02-13,STN007,Harbor Station,2566,67.4,0.02,False,Sunday,0,False,2
2022-02-14,STN007,Harbor Station,4632,57.4,0.03,False,Monday,0,True,2
2022-02-15,STN007,Harbor Station,4924,60.4,0.07,False,Tuesday,1,False,2
2022-02-16,STN007,Harbor Station,3983,58.9,0.07,False,Wednesday,0,True,2
2022-02-17,STN007,Harbor Station,4272,76.7,0.12,False,Thursday,0,False,2
2022-02-18,STN007,Harbor Station,4735,66.7,0.08,False,Friday,0,False,2
2022-02-19,STN007,Harbor Station,2987,78.9,0.23,False,Saturday,0,False,2
2022-02-20,STN007,Harbor Station,2120,65.5,0.0,False,Sunday,2,True,2
2022-02-21,STN007,Harbor Station,4953,80.9,0.02,False,Monday,0,True,2
2022-02-22,STN007,Harbor Station,4365,81.9,0.05,False,Tuesday,0,True,2
2022-02-23,STN007,Harbor Station,4321,74.5,0.02,False,Wednesday,0,False,2
2022-02-24,STN007,Harbor Station,4935,70.6,0.01,False,Thursday,0,False,2
2022-02-25,STN007,Harbor Station,4659,77.7,0.07,False,Friday,1,False,2
2022-02-26,STN007,Harbor Station,2429,92.9,0.08,False,Saturday,0,False,2
2022-02-27,STN007,Harbor Station,2461,75.7,0.02,False,Sunday,0,False,2
2022-02-28,STN007,Harbor Station,4751,88.6,0.0,False,Monday,0,False,2
2022-03-01,STN007,Harbor Station,4321,59.9,0.01,False,Tuesday,1,True,2
2022-03-02,STN007,Harbor Station,4252,65.6,0.03,False,Wednesday,0,False,2
2022-03-03,STN007,Harbor Station,4789,70.7,0.05,False,Thursday,1,False,2
2022-03-04,STN007,Harbor Station,4232,89.3,0.05,False,Friday,1,False,2
2022-03-05,STN007,Harbor Station,2627,79.1,0.02,False,Saturday,0,False,2
2022-03-06,STN007,Harbor Station,2272,80.0,0.01,False,Sunday,0,False,2
2022-03-07,STN007,Harbor Station,4761,70.8,0.02,False,Monday,0,False,2
2022-03-08,STN007,Harbor Station,3966,72.9,0.04,False,Tuesday,0,True,2
2022-03-09,STN007,Harbor Station,5363,83.3,0.0,False,Wednesday,0,False,2
2022-03-10,STN007,Harbor Station,4231,80.7,0.15,False,Thursday,0,False,2
2022-03-11,STN007,Harbor Station,4210,77.9,0.15,False,Friday,0,False,2
2022-03-12,STN007,Harbor Station,2967,65.6,0.02,False,Saturday,0,False,2
2022-03-13,STN007,Harbor Station,2083,84.6,0.01,False,Sunday,1,True,2
2022-03-14,STN007,Harbor Station,5123,75.1,0.14,False,Monday,0,False,2
2022-03-15,STN007,Harbor Station,5465,78.7,0.04,False,Tuesday,0,False,2
2022-03-16,STN007,Harbor Station,4523,76.5,0.02,False,Wednesday,0,False,2
2022-03-17,STN007,Harbor Station,4626,69.4,0.09,False,Thursday,2,False,2
2022-03-18,STN007,Harbor Station,4769,77.8,0.06,False,Friday,0,False,2
2022-03-19,STN007,Harbor Station,2957,71.3,0.02,False,Saturday,1,False,2
2022-03-20,STN007,Harbor Station,2391,68.4,0.07,False,Sunday,0,False,2
2022-03-21,STN007,Harbor Station,4415,69.7,0.01,False,Monday,1,False,2
2022-03-22,STN007,Harbor Station,5021,71.9,0.03,False,Tuesday,1,False,2
2022-03-23,STN007,Harbor Station,4694,67.1,0.01,False,Wednesday,0,False,2
2022-03-24,STN007,Harbor Station,5780,71.7,0.04,False,Thursday,0,False,2
2022-03-25,STN007,Harbor Station,4300,97.6,0.05,False,Friday,0,True,2
2022-03-26,STN007,Harbor Station,2703,82.9,0.04,False,Saturday,0,False,2
2022-03-27,STN007,Harbor Station,2540,82.9,0.09,False,Sunday,0,False,2
2022-03-28,STN007,Harbor Station,5156,73.3,0.07,False,Monday,0,False,2
2022-03-29,STN007,Harbor Station,4457,96.9,0.05,False,Tuesday,0,False,2
2022-03-30,STN007,Harbor Station,4798,94.5,0.03,False,Wednesday,0,False,2
2022-03-31,STN007,Harbor Station,5864,65.8,0.01,False,Thursday,0,False,2
2022-04-01,STN007,Harbor Station,4939,84.0,0.09,False,Friday,0,False,2
2022-04-02,STN007,Harbor Station,3075,87.3,0.03,False,Saturday,0,False,2
2022-04-03,STN007,Harbor Station,1872,84.9,0.02,False,Sunday,0,True,2
2022-04-04,STN007,Harbor Station,4122,84.7,0.0,False,Monday,0,False,2
2022-04-05,STN007,Harbor Station,4847,77.7,0.1,False,Tuesday,0,False,2
2022-04-06,STN007,Harbor Station,4499,82.4,0.05,False,Wednesday,0,True,2
2022-04-07,STN007,Harbor Station,4923,69.3,0.03,False,Thursday,1,False,2
2022-04-08,STN007,Harbor Station,5018,85.4,0.02,False,Friday,0,False,2
2022-04-09,STN007,Harbor Station,2883,84.6,0.01,False,Saturday,0,False,2
2022-04-10,STN007,Harbor Station,2434,73.0,0.04,False,Sunday,0,False,2
2022-04-11,STN007,Harbor Station,3690,84.4,0.1,False,Monday,0,False,2
2022-04-12,STN007,Harbor Station,4260,80.0,0.03,False,Tuesday,0,False,2
2022-04-13,STN007,Harbor Station,4692,82.8,0.0,False,Wednesday,0,False,2
2022-04-14,STN007,Harbor Station,3886,83.4,0.13,False,Thursday,0,False,2
2022-04-15,STN007,Harbor Station,5171,88.2,0.06,False,Friday,0,False,2
2022-04-16,STN007,Harbor Station,2707,88.9,0.01,False,Saturday,0,True,2
2022-04-17,STN007,Harbor Station,2458,82.6,0.02,False,Sunday,0,False,2
2022-04-18,STN007,Harbor Station,4585,89.5,0.01,False,Monday,1,False,2
2022-04-19,STN007,Harbor Station,4349,77.3,0.05,False,Tuesday,0,False,2
2022-04-20,STN007,Harbor Station,5084,89.9,0.0,False,Wednesday,0,False,2
2022-04-21,STN007,Harbor Station,4521,76.3,0.08,False,Thursday,1,False,2
2022-04-22,STN007,Harbor Station,4400,78.1,0.01,False,Friday,1,False,2
2022-04-23,STN007,Harbor Station,2796,83.7,0.06,False,Saturday,1,False,2
2022-04-24,STN007,Harbor Station,2222,73.8,0.17,False,Sunday,1,True,2
2022-04-25,STN007,Harbor Station,5612,69.6,0.01,False,Monday,1,False,2
2022-04-26,STN007,Harbor Station,4933,83.9,0.07,False,Tuesday,0,False,2
2022-04-27,STN007,Harbor Station,4661,83.1,0.05,False,Wednesday,0,False,2
2022-04-28,STN007,Harbor Station,5046,82.5,0.07,False,Thursday,0,False,2
2022-04-29,STN007,Harbor Station,5907,74.5,0.03,False,Friday,0,False,2
2022-04-30,STN007,Harbor Station,2769,70.9,0.05,False,Saturday,0,False,2
2022-05-01,STN007,Harbor Station,2399,62.1,0.04,False,Sunday,0,False,2
2022-05-02,STN007,Harbor Station,5291,66.9,0.03,False,Monday,1,False,2
2022-05-03,STN007,Harbor Station,4980,90.9,0.05,False,Tuesday,0,False,2
2022-05-04,STN007,Harbor Station,4922,78.1,0.02,False,Wednesday,0,True,2
2022-05-05,STN007,Harbor Station,4692,79.6,0.01,False,Thursday,0,False,2
2022-05-06,STN007,Harbor Station,4818,85.5,0.05,False,Friday,1,True,2
2022-05-07,STN007,Harbor Station,2996,80.7,0.07,False,Saturday,1,False,2
2022-05-08,STN007,Harbor Station,2095,62.7,0.02,False,Sunday,0,True,2
2022-05-09,STN007,Harbor Station,4263,82.8,0.04,False,Monday,0,True,2
2022-05-10,STN007,Harbor Station,5785,67.1,0.01,False,Tuesday,0,False,2
